title,tournament,division,published_at,url
Heist vs. Brute Squad (Women’s 5th Place Semifinal),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130207/
Revolution vs. Showdown (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130205/
Inside Rakete vs. Truck Stop (Men’s Pool Play),2017 US Open,USAU Club Mens,,https://ultiworld.com/video/130243/
Heist vs. UNO (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130201/
Sub Zero vs. Sockeye (Men’s Pool Play),2017 US Open,USAU Club Mens,,https://ultiworld.com/video/130245/
Scandal vs. UNO (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130203/
Molly Brown vs. MUD (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130199/
Steamboat vs. Drag’N Thrust (Mixed Pool Play),2017 US Open,USAU Club Mixed,,https://ultiworld.com/video/130217/
Metro North vs. AMP (Mixed Pool Play),2017 US Open,USAU Club Mixed,,https://ultiworld.com/video/130221/
Showdown vs. Traffic (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130225/
Fury vs. Riot (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130247/
Brute Squad vs. Molly Brown (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130227/
Revolution vs. Brute Squad (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130249/
Mixtape vs. NOISE (Mixed Pool Play),2017 US Open,USAU Club Mixed,,https://ultiworld.com/video/130223/
Iceni vs. Scandal (Women’s Pool Play),2017 US Open,USAU Club Womens,,https://ultiworld.com/video/130215/
Drag’N Thrust vs. AMP (Mixed Pool Play),2017 US Open,USAU Club Mixed,,https://ultiworld.com/video/130219/
Clapham vs. Ironside (Men’s Pool Play),2017 US Open,USAU Club Mens,,https://ultiworld.com/video/130251/
Ring of Fire vs. Revolver (Men’s Pool Play),2017 US Open,USAU Club Mens,,https://ultiworld.com/video/130253/
Wild Card vs. Bucket (Mixed Final),2017 Select Flight Invite,USAU Club Mixed,,https://ultiworld.com/video/130255/
GOAT vs. Condors (Men’s Final),2017 Select Flight Invite,USAU Club Mens,,https://ultiworld.com/video/130261/
6ixers vs. Rival (Women’s Semifinal),2017 Select Flight Invite,USAU Club Womens,,https://ultiworld.com/video/130259/
Floodwall vs. Med Men (Men’s Quarterfinal),2017 Select Flight Invite,USAU Club Mens,,https://ultiworld.com/video/130257/
6ixers vs. Hot Metal (Women’s Prequarterfinal),2017 Select Flight Invite,USAU Club Womens,,https://ultiworld.com/video/130239/
Nemesis vs. Iris (Women’s Pool Play),2017 Select Flight Invite,USAU Club Womens,,https://ultiworld.com/video/130235/
Prairie Fire vs. Freaks (Men’s Pool Play),2017 Select Flight Invite,USAU Club Mens,,https://ultiworld.com/video/130237/
Toro vs. Star Power (Mixed Pool Play),2017 Select Flight Invite,USAU Club Mixed,,https://ultiworld.com/video/130233/
Brute Squad vs. Riot (Women’s Final),2017 Pro-Elite Challenge,USAU Club Womens,,https://ultiworld.com/video/130277/
Revolver vs. Truck Stop (Men’s Final),2017 Pro-Elite Challenge,USAU Club Mens,,https://ultiworld.com/video/130275/
Slow White vs. Mixtape (Mixed Semifinal),2017 Pro-Elite Challenge,USAU Club Mixed,,https://ultiworld.com/video/130271/
Scandal vs. Molly Brown (Women’s Quarterfinal),2017 Pro-Elite Challenge,USAU Club Womens,,https://ultiworld.com/video/130273/
Sockeye vs. PoNY (Men’s Prequarterfinal),2017 Pro-Elite Challenge,USAU Club Mens,,https://ultiworld.com/video/130265/
Riot vs. Ozone (Women’s Pool Play),2017 Pro-Elite Challenge,USAU Club Womens,,https://ultiworld.com/video/130267/
Johnny Bravo vs. High Five (Men’s Pool Play),2017 Pro-Elite Challenge,USAU Club Mens,,https://ultiworld.com/video/130263/
AMP vs. Public Enemy (Mixed Pool Play),2017 Pro-Elite Challenge,USAU Club Mixed,,https://ultiworld.com/video/130269/
Dartmouth vs. Stanford (Women’s Quarterfinal) & Bonus Action,2017 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/130279/
Washington vs. Oregon (Men’s Prequarterfinal),2017 D-I College Championships,USAU College D-I Mens,,https://ultiworld.com/video/130281/
Oregon vs. Wisconsin (Men’s Pool Play),2017 D-I College Championships,USAU College D-I Mens,,https://ultiworld.com/video/130283/
Tufts vs. Virginia (Women’s Pool Play),2017 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/130285/
Texas vs. British Columbia (Women’s Pool Play),2017 D-I College Championships,USAU College D-I Womens,,https://ultiworld.com/video/130287/
AMP vs. Moondog | Mixed Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128005/
AMP vs. BFG | Mixed Quarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128007/
BFG vs. Public Enemy | Mixed Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128009/
shame. vs. Slow White | Mixed Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128013/
Traffic vs. Schwa | Women’s Prequarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Womens,,https://ultiworld.com/video/128015/
Sockeye vs. Sub Zero | Men’s Quarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Mens,,https://ultiworld.com/video/128021/
Riot vs. Scandal | Women’s Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Womens,,https://ultiworld.com/video/128017/
Ring of Fire vs. Doublewide | Men’s Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mens,,https://ultiworld.com/video/128025/
Mixtape vs. Drag’N Thrust | Mixed Quarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128023/
Mischief vs. Drag’N Thrust | Mixed Semifinal | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128011/
Condors vs. Furious George | Men’s Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mens,,https://ultiworld.com/video/128019/
6ixers vs. Schwa | Women’s Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Womens,,https://ultiworld.com/video/128027/
Cocktails vs. Superlame | Mixed Prequarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Mixed,,https://ultiworld.com/video/128029/
Schwa vs. Molly Brown | Women’s Quarterfinal | Club Championships 2019,2019 Club Championships,USAU Club Womens,,https://ultiworld.com/video/128031/
Ring of Fire vs. Revolver | Men’s Pool Play | Club Championships 2019,2019 Club Championships,USAU Club Mens,,https://ultiworld.com/video/128035/
Siege vs. Salty | Women’s Pool Play | Northeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128037/
Blackbird vs. Polar Bears | Mixed 2nd Place Final | Southwest Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128039/
Iris vs. Bent | Women’s Pool Play | Northeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128041/
UpRoar vs. Brickhouse | Men’s Pool Play | Southeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128043/
Revolver vs. Condors | Men’s Final | Southwest Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128045/
Mischief vs. Blackbird | Mixed Final | Southwest Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128047/
Fury vs. Nightlock | Women’s Final | Southwest Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128049/
Toro vs. Bucket | Mixed Pool Play | Southeast Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128051/
Temper vs. Vault | Men’s 2nd Place Final | Mid-Atlantic Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128053/
AMP vs. Space Heater | Mixed Final | Mid-Atlantic Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128055/
PoNY vs. DiG | Men’s Crossover | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128057/
Ozone vs. Tabby Rosa | Women’s Semifinal | Southeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128059/
Space Heater vs. Loco | Mixed 2nd Place Final | Mid-Atlantic Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128061/
Scandal vs. Grit | Women’s Final | Mid-Atlantic Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128063/
Siege vs. Bent | Women’s 2nd Place Semifinal | Northeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128065/
Slow White vs. Snake Country | Mixed Semifinal | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128067/
Pop vs. Wicked | Women’s Final | North Central Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128069/
Bird vs. Chad Larsen Experience | Mixed Pool Play | North Central Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128071/
Weird vs. Superlame | Mixed Pool Play | Southeast Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128073/
Wild Card vs. Metro North | Mixed Semifinal | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128075/
Toro vs. Bucket | Mixed 2nd Place Final | Southeast Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128077/
Iris vs. BENT | Women’s 4th Place Final | Northeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128079/
GOAT vs. Sprout | Men’s 3rd Place Final | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128081/
Drag’N Thrust vs. NOISE | Mixed Final | North Central Regionals 2019,2019 Club Regionals,USAU Club Mixed,,https://ultiworld.com/video/128083/
Ring of Fire vs. Chain Lightning | Men’s Final | Southeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128085/
6ixers vs. Siege | Women’s Semifinal | Northeast Regionals 2019,2019 Club Regionals,USAU Club Womens,,https://ultiworld.com/video/128087/
GOAT vs. Sprout | Men’s Crossover | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128089/
PoNY vs. DiG | Men’s Final | Northeast Regionals 2019,2019 Club Regionals,USAU Club Mens,,https://ultiworld.com/video/128091/
Fury vs. Riot (Women’s Semifinal),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128129/
6ixers vs. Molly Brown (Women’s Semifinal),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128133/
Machine vs. Ring of Fire (Men’s Semifinal),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128125/
Drag’N Thrust vs. Love Tractor (Mixed Semifinal),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128107/
AMP vs. Snake Country (Mixed Semifinal),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128135/
shame. vs. Love Tractor (Mixed Quarterfinal),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128127/
Machine vs. Doublewide (Men’s Quarterfinal),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128131/
Sub Zero vs. Truck Stop (Men’s Prequarterfinal),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128109/
Fury vs. 6ixers (Women’s Pool Play),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128103/
shame. vs. Snake Country (Mixed Pool Play),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128113/
Toro vs. Jughandle (Mixed Pool Play),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128099/
Space Heater vs. Drag’N Thrust (Mixed Pool Play),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128115/
Ring of Fire vs. Sub Zero (Men’s Pool Play),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128101/
Snake Country vs. AMP (Mixed Pool Play),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128097/
PoNY vs. Truck Stop (Men’s Pool Play),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128123/
Phoenix vs. Brute Squad (Women’s Pool Play),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128117/
Machine vs. Truck Stop (Men’s Pool Play),2019 Pro Championships,USAU Club Mens,,https://ultiworld.com/video/128095/
Space Heater vs. Love Tractor (Mixed Pool Play),2019 Pro Championships,USAU Club Mixed,,https://ultiworld.com/video/128093/
Schwa vs. Molly Brown (Women’s Pool Play),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128105/
Riot vs. Scandal (Women’s Pool Play),2019 Pro Championships,USAU Club Womens,,https://ultiworld.com/video/128121/
BFG vs. Mixtape (Mixed Final),2019 Northwest Fruit Bowl,USAU Club Mixed,,https://ultiworld.com/video/128145/
Wild Card vs. Slow White (Mixed Final),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128157/
Siege vs. Wildfire (Women’s Final),2019 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/128163/
Condors vs. Johnny Bravo (Men’s Final),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128171/
Mixtape vs. Chad Larsen Experience (Mixed Semifinal),2019 Northwest Fruit Bowl,USAU Club Mixed,,https://ultiworld.com/video/128143/
Wildfire vs. Phoenix (Women’s Semifinal),2019 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/128161/
Rhino Slam! vs. Condors (Men’s Semifinal),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128159/
Moondog vs. Public Enemy (Mixed Quarterfinal),2019 Northwest Fruit Bowl,USAU Club Mixed,,https://ultiworld.com/video/128153/
Wild Card vs. Mischief (Mixed Quarterfinal),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128169/
Chain Lightning vs. Johnny Bravo (Men’s Quarter),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128155/
Toro vs. Love Tractor (Mixed Prequarterfinal),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128141/
Patrol vs. Prairie Fire (Men’s Prequarterfinal),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128139/
Classy vs. Lights Out (Mixed Match Play),2019 Northwest Fruit Bowl,USAU Club Mixed,,https://ultiworld.com/video/128119/
Lotus vs. Lights Out (Mixed Match Play),2019 Northwest Fruit Bowl,USAU Club Mixed,,https://ultiworld.com/video/128111/
DiG vs. Johnny Bravo (Men’s Pool Play),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128177/
Wildfire vs. Showdown (Women’s Pool Play),2019 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/128173/
Siege vs. Nemesis (Women’s Pool Play),2019 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/128151/
Grit vs. Phoenix (Women’s Pool Play),2019 Elite-Select Challenge,USAU Club Womens,,https://ultiworld.com/video/128149/
NOISE vs. Polar Bears (Mixed Pool Play),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128147/
Cocktails vs. Loco (Mixed Pool Play),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128167/
Temper vs. Voodoo (Men’s Pool Play),2019 Elite-Select Challenge,USAU Club Mens,,https://ultiworld.com/video/128175/
Lochsa vs. Toro (Mixed Pool Play),2019 Elite-Select Challenge,USAU Club Mixed,,https://ultiworld.com/video/128137/
Snake Country vs. Mischief (Mixed Third Place Final),2019 US Open,USAU Club Mixed,,https://ultiworld.com/video/128181/
Riot vs. Scandal (Women’s Third Place Final),2019 US Open,USAU Club Womens,,https://ultiworld.com/video/128201/
Ring of Fire vs. Truck Stop (Men’s Third Place Final),2019 US Open,USAU Club Mens,,https://ultiworld.com/video/128193/
AMP vs. Space Heater (Mixed Fifth Place Final),2019 US Open,USAU Club Mixed,,https://ultiworld.com/video/128199/
Ring of Fire vs. Sockeye (Men’s Semifinal),2019 US Open,USAU Club Mens,,https://ultiworld.com/video/128219/
Brute Squad vs. Scandal (Women’s Semifinal),2019 US Open,USAU Club Womens,,https://ultiworld.com/video/128217/
AMP vs. BFG (Mixed Fifth Place Semifinal),2019 US Open,USAU Club Mixed,,https://ultiworld.com/video/128229/
Fury vs. Scandal (Women’s Quarterfinal),2019 US Open,USAU Club Womens,,https://ultiworld.com/video/128213/
AMP vs. Mischief (Mixed Quarterfinal),2019 US Open,USAU Club Mixed,,https://ultiworld.com/video/128227/
Truck Stop vs. Ring of Fire (Men’s Crossover),2019 US Open,USAU Club Mens,,https://ultiworld.com/video/128225/
Fury vs. Riot (Women’s Crossover),2019 US Open,USAU Club Womens,,https://ultiworld.com/video/128237/
Georgia vs. Maryland | Men’s Pool Play | Classic City Classic 2019,2019 Classic City Classic,USAU College D-I Mens,,https://ultiworld.com/video/127959/
